"vocab","reading","english","my_meaning","example_jp","example_en","example","lesson","section","page","textbook"
"瓦","かわら","roof tile","roof tile","この家（いえ）の屋根（やね）は瓦（かわら）でできている。","This house's roof is made of tiles.","","6","2","11","できる日本語 中級 本冊"
"軒","のき","eaves","eaves","雨（あめ）が軒（のき）から落（お）ちている。","Rain is dripping from the eaves.","","6","2","11","できる日本語 中級 本冊"
"塀","へい","wall","wall, fence","庭（にわ）の周（まわ）りに塀（へい）を作（つく）った。","We built a wall around the garden.","","6","2","11","できる日本語 中級 本冊"
"石","いし","stone","stone","川（かわ）で丸（まる）い石（いし）を拾（ひろ）った。","I picked up a round stone at the river.","","6","2","11","できる日本語 中級 本冊"
"ふるさと","","hometown","hometown","久（ひさ）しぶりにふるさとへ帰（かえ）った。","I returned to my hometown after a long time.","","6","2","11","できる日本語 中級 本冊"
"合わせる","あわせる","to adjust, to be suited to","to adjust to, match","気候（きこう）に合（あ）わせて服装（ふくそう）を変（か）える。","I change my clothing to match the climate.","","6","2","11","できる日本語 中級 本冊"
"日差し","ひざし","sunlight","sunlight, sunshine","夏（なつ）の日差（ひざ）しは強（つよ）い。","Summer sunlight is strong.","","6","2","11","できる日本語 中級 本冊"
"しっくい","","plaster","plaster","昔（むかし）の家（いえ）はしっくいの壁（かべ）が多（おお）い。","Old houses often have plaster walls.","","6","2","11","できる日本語 中級 本冊"
"セメント","","cement","cement","セメントで道（みち）を固（かた）めた。","We hardened the road with cement.","","6","2","11","できる日本語 中級 本冊"
"固める","かためる","to secure","to harden, solidify, secure","基礎（きそ）をしっかり固（かた）めた。","I firmly secured the foundation.","","6","2","11","できる日本語 中級 本冊"
"鉄筋","てっきん","rebar (iron reinforcing bar)","rebar, steel reinforcing bar","このビルは鉄筋（てっきん）コンクリートでできている。","This building is made of reinforced concrete.","","6","2","11","できる日本語 中級 本冊"
"コンクリート","","concrete","concrete","駐車場（ちゅうしゃじょう）はコンクリートで舗装（ほそう）されている。","The parking lot is paved with concrete.","","6","2","11","できる日本語 中級 本冊"
"気象","きしょう","weather","weather, meteorology","気象（きしょう）情報（じょうほう）を確認（かくにん）した。","I checked the weather information.","","6","2","11","できる日本語 中級 本冊"
"小論文","しょうろんぶん","short essay","short essay","大学（だいがく）の入試（にゅうし）で小論文（しょうろんぶん）を書（か）いた。","I wrote a short essay for the university entrance exam.","","6","2","11","できる日本語 中級 本冊"
"畳","たたみ","tatami (straw floor mats)","tatami mat","この部屋（へや）は畳（たたみ）が敷（し）いてある。","This room has tatami mats laid out.","","6","2","11","できる日本語 中級 本冊"
"フローリング","","wooden flooring","wooden flooring","リビングをフローリングに変（か）えた。","I changed the living room to wooden flooring.","","6","2","11","できる日本語 中級 本冊"
"現金","げんきん","cash","cash","現金（げんきん）で支払（しはら）った。","I paid in cash.","","6","2","11","できる日本語 中級 本冊"
"電子マネー","でんしマネー","electronic money","electronic money","電子（でんし）マネーで買（か）い物（もの）をした。","I shopped using electronic money.","","6","2","11","できる日本語 中級 本冊"
"アドバイス・する","","to give advice","to give advice","先輩（せんぱい）にアドバイスしてもらった。","I had a senior colleague give me advice.","","6","3","12","できる日本語 中級 本冊"
"体調","たいちょう","physical condition, health","physical condition, health condition","最近（さいきん）体調（たいちょう）がよくない。","I haven't been feeling well lately.","","6","3","12","できる日本語 中級 本冊"
"なんだか","","a little, somewhat","somehow, for some reason","なんだか疲（つか）れている気（き）がする。","I feel somehow tired.","","6","3","12","できる日本語 中級 本冊"
"和菓子","わがし","Japanese sweets","Japanese traditional sweets","お茶（ちゃ）に和菓子（わがし）が合（あ）う。","Japanese sweets go well with tea.","","6","3","12","できる日本語 中級 本冊"
"港","みなと","port","port, harbor","船（ふね）が港（みなと）に着（つ）いた。","The ship arrived at the port.","","6","3","12","できる日本語 中級 本冊"
"栄える","さかえる","to thrive, to flourish","to thrive, prosper","この町（まち）は貿易（ぼうえき）で栄（さか）えた。","This town thrived through trade.","","6","3","12","できる日本語 中級 本冊"
"現在","げんざい","current","the present, currently","現在（げんざい）、この地域（ちいき）の人口（じんこう）は減（へ）っている。","Currently, this area's population is decreasing.","","6","4","12","できる日本語 中級 本冊"
"人口","じんこう","population","population","この市（し）の人口（じんこう）は10万人（まんにん）だ。","This city's population is 100,000.","","6","4","12","できる日本語 中級 本冊"
"都市","とし","city","city","東京（とうきょう）は日本（にほん）最大（さいだい）の都市（とし）だ。","Tokyo is Japan's largest city.","","6","4","12","できる日本語 中級 本冊"
"県庁","けんちょう","prefectural office","prefectural government office","県庁（けんちょう）に手続（てつづ）きに行（い）った。","I went to the prefectural office for paperwork.","","6","4","12","できる日本語 中級 本冊"
"～周辺","しゅうへん","in the vicinity of","in the vicinity of, around ~ (suffix)","駅周辺","in the vicinity of the station","","6","4","12","できる日本語 中級 本冊"
"地区","ちく","district","district, area","この地区（ちく）は静（しず）かだ。","This district is quiet.","","6","4","12","できる日本語 中級 本冊"
